study_hours_daily,mock_test_avg,physics_accuracy_pct,chemistry_accuracy_pct,biology_accuracy_pct,revision_cycles,attendance_pct,sleep_hours,dropper_years,coaching_type,exam_medium,school_board,neet_marks,neet_rank
8.06,588.5,75.1,77.1,83.2,5,91.3,6.93,0,none,english,cbse,540,15216
7.76,539.0,75.6,72.8,80.9,6,100.0,7.91,0,online,english,cbse,531,14048
8.26,524.2,78.2,87.4,80.1,6,85.2,6.27,0,none,english,cbse,562,7672
7.29,562.8,71.2,74.9,80.7,5,71.8,6.55,0,offline,hindi,cbse,543,12025
6.67,455.4,66.3,82.5,76.1,4,86.3,7.54,0,none,english,state,498,27845
7.57,555.1,78.7,77.9,73.5,5,82.7,7.58,0,online,regional,cbse,549,9623
5.03,385.3,58.3,61.3,54.7,2,74.0,6.75,1,none,hindi,cbse,374,148961
5.27,467.9,70.3,84.8,84.3,6,83.1,7.56,0,online,hindi,cbse,503,27149
6.68,445.3,96.9,81.1,68.2,5,77.0,6.95,0,none,english,cbse,515,20337
5.25,322.0,31.1,47.1,72.3,3,78.2,7.01,1,hybrid,hindi,cbse,384,134235
7.22,529.1,84.9,77.7,82.2,5,98.9,7.1,0,hybrid,english,cbse,559,10151
4.97,375.9,70.0,47.6,74.2,6,82.5,7.85,0,hybrid,english,cbse,433,75771
6.32,498.1,86.7,85.0,80.9,4,81.7,7.9,0,offline,english,cbse,529,17780
5.41,302.6,40.7,36.1,56.2,3,65.7,8.1,1,offline,english,cbse,306,295838
5.53,484.6,63.5,68.3,75.6,5,100.0,7.46,0,offline,hindi,cbse,481,37897
4.57,343.8,63.3,54.7,67.8,5,75.2,6.98,0,hybrid,hindi,cbse,340,212232
5.18,414.4,49.7,64.9,68.9,2,79.6,7.13,0,online,regional,cbse,419,87020
3.71,396.6,48.3,70.3,54.7,3,68.5,7.32,0,offline,english,cbse,380,141050
5.71,406.3,61.1,51.9,67.2,5,82.1,6.35,0,online,english,cbse,421,85079
5.87,478.7,64.1,75.2,82.4,5,83.6,6.43,0,offline,english,state,495,34873
5.46,392.7,51.4,61.1,65.7,2,84.9,5.57,0,online,hindi,cbse,394,121802
6.32,418.9,59.0,76.2,81.2,3,81.4,6.79,0,none,english,cbse,420,88700
3.65,399.7,40.6,63.0,57.3,3,86.1,6.77,1,none,english,cbse,384,134798
8.3,557.5,80.7,95.1,77.6,8,98.6,7.06,0,online,english,state,594,5239
8.54,361.1,37.0,58.8,43.3,2,55.8,6.58,2,offline,regional,state,281,369161
5.39,415.2,67.3,78.0,76.9,3,86.4,8.24,0,offline,hindi,cbse,426,80312
5.64,400.3,64.1,67.1,72.0,5,89.5,7.62,1,offline,regional,cbse,439,71262
3.84,315.4,45.4,39.4,46.4,2,78.3,5.16,0,offline,english,cbse,286,350457
3.7,295.1,42.6,57.1,61.8,5,56.1,6.67,0,offline,regional,cbse,348,195584
8.48,379.9,71.7,87.6,78.9,3,95.4,6.63,0,offline,hindi,cbse,471,44766
4.54,320.8,45.9,62.8,56.5,2,61.7,6.96,0,hybrid,english,state,350,190078
6.89,382.6,58.1,64.2,65.2,3,68.5,6.75,0,none,regional,cbse,412,99698
7.67,415.3,61.3,63.7,71.5,5,67.7,5.84,1,hybrid,hindi,state,414,95459
5.24,278.2,48.9,56.3,41.9,3,69.9,7.46,0,hybrid,english,state,253,465519
9.15,608.4,84.8,83.0,96.5,8,87.6,6.5,0,online,regional,state,605,485
4.85,450.5,73.6,72.9,69.3,7,76.8,6.55,0,offline,hindi,state,493,31891
6.14,370.8,43.0,50.4,55.3,4,69.7,6.35,0,offline,english,icse,348,198016
5.52,389.6,63.1,62.5,60.0,3,88.0,7.06,0,none,hindi,state,333,227606
6.47,283.7,47.8,52.7,56.5,4,75.2,8.66,0,online,hindi,cbse,322,255171
3.14,212.7,30.0,47.1,45.3,2,56.9,7.13,0,offline,english,cbse,230,554832
3.94,356.6,50.3,53.4,66.7,3,69.2,7.91,0,hybrid,english,cbse,348,196285
5.24,284.5,45.5,64.8,72.7,3,63.8,7.96,0,hybrid,english,cbse,358,178836
6.01,306.6,47.2,64.5,58.4,2,70.4,6.74,0,offline,hindi,cbse,328,238596
5.0,500.0,77.7,86.7,74.4,4,90.7,7.36,0,offline,regional,state,491,31447
6.3,499.1,89.2,79.3,83.6,3,84.0,6.29,0,offline,english,state,473,42081
4.29,398.9,55.2,67.4,68.8,1,65.4,5.69,1,online,english,state,354,186006
5.08,188.2,38.3,34.6,40.5,2,72.5,7.27,0,hybrid,hindi,cbse,205,667310
5.81,444.3,83.2,74.8,70.4,6,84.0,7.15,0,online,hindi,state,482,36559
7.17,408.5,51.8,64.1,67.9,5,73.4,6.5,0,offline,english,cbse,401,111743
6.26,464.3,91.0,84.3,95.2,6,98.9,7.94,0,none,english,cbse,545,11117
8.0,538.1,84.0,98.5,86.8,9,95.2,7.18,0,hybrid,english,state,631,867
3.83,279.2,58.3,49.0,67.1,2,75.4,5.94,0,online,regional,cbse,299,312501
4.99,341.1,58.6,56.3,59.1,5,77.0,6.85,0,online,english,cbse,388,128930
4.04,305.0,58.7,53.7,70.7,5,64.8,7.43,0,none,english,cbse,343,210001
8.75,525.7,70.0,85.6,81.7,5,74.7,7.25,1,offline,hindi,cbse,550,8647
6.86,390.4,67.8,76.3,72.3,2,72.9,7.3,0,none,english,state,432,75608
4.9,271.3,42.8,41.2,53.4,3,76.8,7.46,0,none,english,icse,288,345519
5.91,262.7,44.4,56.8,49.8,6,67.2,7.69,0,none,english,state,327,244267
4.55,306.5,45.8,76.9,58.4,4,67.9,6.21,1,none,english,cbse,314,275708
8.2,542.5,90.1,89.4,94.7,5,100.0,6.76,0,hybrid,english,state,577,6445
7.66,592.3,79.7,90.4,88.5,7,82.1,6.36,0,offline,english,cbse,612,938
5.83,376.9,46.7,61.6,60.5,3,81.4,8.27,0,online,english,state,355,183336
7.58,462.5,56.6,82.3,81.6,5,76.4,7.27,2,online,english,state,488,35829
4.51,253.8,42.7,60.5,40.9,1,76.6,7.61,0,online,english,state,273,393676
4.63,511.7,82.8,88.6,76.1,6,79.9,7.72,0,online,english,state,549,9193
5.88,512.4,99.0,67.7,79.0,4,83.9,7.03,0,offline,english,cbse,487,35497
9.52,489.6,81.6,91.3,83.6,3,82.2,6.1,1,none,english,cbse,505,24743
6.23,382.4,78.2,66.2,73.3,4,70.1,7.1,1,online,english,state,435,71568
4.56,312.5,56.1,57.9,49.3,2,67.9,7.61,0,offline,english,cbse,291,335618
7.2,523.6,81.3,80.6,85.5,4,87.9,8.44,0,hybrid,regional,cbse,572,6126
2.91,220.3,44.2,55.4,43.4,1,66.3,8.4,0,offline,hindi,cbse,255,455924
6.17,473.2,73.8,72.8,85.0,4,77.3,6.5,0,none,english,cbse,506,24274
8.06,581.5,89.8,99.0,92.0,6,97.0,7.35,0,offline,regional,cbse,639,1527
5.6,293.5,48.9,54.3,52.7,3,60.1,7.78,0,hybrid,hindi,state,300,309758
6.68,437.6,84.8,78.2,65.9,4,83.8,6.21,0,offline,hindi,cbse,478,37069
8.08,421.6,69.2,71.9,74.9,3,76.6,6.61,1,offline,regional,icse,505,27498
5.93,456.7,67.5,68.5,79.3,4,89.2,6.94,0,none,hindi,cbse,466,46533
4.92,520.8,78.3,68.1,82.2,5,94.6,6.36,0,offline,english,cbse,503,24049
7.25,494.1,83.9,82.9,78.4,5,81.8,6.71,2,offline,hindi,cbse,523,17890
5.33,402.8,53.0,56.3,57.1,4,77.7,7.08,0,online,english,cbse,392,121697
6.44,406.0,77.2,72.0,83.7,3,86.1,7.65,0,hybrid,english,state,471,46926
6.76,544.0,87.7,78.2,88.1,3,88.8,6.83,0,none,english,state,549,8687
8.17,556.9,95.6,90.7,99.0,7,100.0,6.45,0,none,english,cbse,606,2996
6.65,462.6,86.4,77.9,66.8,5,78.9,6.72,0,none,regional,cbse,479,38549
6.28,306.7,64.3,69.3,81.5,1,79.2,8.0,0,offline,english,state,420,88874
5.72,318.9,57.5,68.7,73.5,4,79.6,7.68,0,offline,english,cbse,391,123382
6.48,405.9,69.6,60.2,91.4,4,84.7,6.1,0,hybrid,hindi,cbse,445,64111
8.48,405.9,78.6,69.2,72.5,3,77.9,6.94,1,offline,english,cbse,482,37120
2.52,264.4,37.7,52.7,52.8,5,65.7,7.0,0,none,hindi,state,287,348290
5.66,323.4,53.9,58.1,67.4,1,69.6,6.08,0,online,hindi,cbse,308,289192
6.02,317.8,63.3,63.0,58.2,5,82.0,7.01,1,none,hindi,cbse,384,135384
4.79,213.6,45.7,47.0,58.5,2,71.5,8.36,0,offline,hindi,state,261,434916
5.74,325.3,74.9,65.0,61.6,2,74.1,7.48,0,offline,regional,cbse,374,150271
2.87,211.1,47.0,30.9,44.5,2,57.7,7.19,0,online,regional,cbse,201,689056
5.08,384.0,80.7,60.7,66.3,2,81.8,7.89,0,none,english,state,397,117166
6.98,380.1,72.3,55.8,67.3,5,70.2,7.49,1,hybrid,regional,state,345,202625
5.43,352.4,55.3,63.1,71.7,5,78.6,6.94,1,none,regional,cbse,355,182488
5.09,326.6,43.0,55.7,64.4,3,67.1,8.09,1,hybrid,hindi,cbse,367,158760
8.7,508.9,93.3,85.8,92.3,6,100.0,6.06,0,offline,regional,cbse,582,4276
7.08,389.8,60.1,70.3,80.6,5,100.0,7.96,0,online,english,cbse,453,58272
6.15,397.3,50.5,68.5,73.8,3,86.6,7.53,0,online,english,cbse,405,107209
6.62,450.5,77.9,67.0,75.9,6,81.5,7.19,0,offline,english,cbse,485,35997
7.11,363.0,49.4,62.6,65.6,3,72.0,6.77,2,online,hindi,cbse,342,207923
5.54,340.1,53.6,47.9,59.0,4,71.6,5.8,0,offline,english,state,369,159847
5.53,351.6,49.5,62.8,52.7,3,72.9,6.6,0,online,english,cbse,391,124056
3.89,315.3,55.3,60.1,63.4,2,79.4,7.36,0,hybrid,hindi,cbse,326,246835
6.95,499.1,74.4,78.0,76.3,4,85.8,6.56,1,online,english,state,492,31587
5.66,276.0,52.4,29.7,55.8,3,92.2,6.54,0,online,hindi,cbse,265,420164
8.95,412.8,77.4,75.2,78.3,5,81.7,7.03,0,hybrid,hindi,state,443,66580
4.07,273.3,22.4,35.5,56.0,0,62.9,6.43,0,offline,hindi,state,275,388204
4.21,299.1,67.9,52.5,58.9,3,73.8,7.29,0,online,english,cbse,329,239682
5.7,483.2,55.8,68.9,77.1,3,83.2,6.41,0,none,english,state,454,57433
4.86,470.0,62.0,83.5,68.6,3,79.0,6.46,0,online,regional,cbse,437,70964
5.33,281.9,61.4,64.3,57.8,5,76.2,8.09,0,hybrid,english,cbse,354,185535
5.57,307.2,57.6,71.3,70.8,3,65.4,6.39,0,offline,english,cbse,388,128877
5.62,483.4,84.2,75.7,87.1,3,95.3,5.65,0,none,english,cbse,508,20642
4.12,243.6,48.3,59.1,47.6,3,69.6,8.63,0,offline,english,state,275,385308
5.99,296.7,52.0,63.7,62.1,2,68.4,6.69,1,none,hindi,cbse,342,208889
5.08,266.0,44.9,55.8,69.6,3,82.3,6.53,0,hybrid,english,cbse,318,265717
5.43,455.8,65.4,55.5,70.3,3,85.1,7.75,0,offline,hindi,state,430,78295
7.2,447.0,80.8,62.1,74.0,4,75.3,6.54,0,none,regional,cbse,436,74854
6.4,347.1,58.7,50.8,74.9,5,76.6,6.8,0,none,hindi,cbse,375,149305
4.0,247.6,43.3,43.3,47.9,4,64.8,7.24,1,offline,english,state,227,566251
4.1,211.8,42.9,43.4,45.7,4,70.0,7.64,0,offline,english,state,278,378771
5.14,559.3,81.2,73.4,85.8,5,95.4,7.53,0,offline,english,cbse,532,17058
6.25,354.5,45.6,62.9,61.5,2,71.1,8.08,2,none,hindi,state,347,200377
7.19,224.3,37.3,44.9,43.4,2,67.8,7.89,0,offline,english,cbse,210,644286
6.79,357.4,51.0,42.0,53.7,3,96.7,7.1,1,online,regional,cbse,311,284488
6.82,543.6,58.8,77.0,91.6,4,77.4,8.0,1,none,english,cbse,523,19541
7.64,527.1,85.9,71.6,92.0,4,89.0,7.71,0,offline,english,cbse,540,10284
7.42,523.2,87.9,95.4,74.3,7,90.9,6.6,0,online,english,state,533,17578
6.42,391.7,18.7,42.7,48.7,3,81.5,7.76,2,online,english,cbse,314,275066
6.4,513.1,73.6,67.4,61.7,2,84.0,9.01,0,online,hindi,state,489,28845
1.8,258.2,12.9,40.9,42.2,2,54.8,7.27,0,hybrid,english,cbse,185,773646
3.76,253.0,52.5,44.7,39.6,3,77.5,7.44,0,offline,english,state,248,484228
5.98,456.9,62.0,67.2,73.5,8,90.5,5.42,1,none,hindi,cbse,488,33561
5.91,470.2,65.1,55.7,70.0,4,79.3,7.42,0,offline,regional,cbse,447,61291
6.42,512.5,72.7,84.9,77.3,6,93.1,7.58,0,offline,hindi,cbse,519,20510
5.11,245.1,61.2,43.0,57.8,3,81.3,7.42,0,offline,english,state,310,284562
9.45,500.4,99.0,79.1,77.1,5,90.5,7.08,0,offline,regional,icse,543,15433
8.4,594.9,66.7,92.2,87.6,6,89.9,7.54,1,none,regional,state,596,3769
7.16,581.2,70.6,80.9,80.1,5,91.9,6.47,0,offline,english,cbse,599,1236
6.77,273.1,53.8,47.8,61.2,2,65.2,6.42,1,none,english,cbse,326,244201
7.6,417.5,80.1,76.5,73.2,5,82.4,7.45,0,hybrid,english,state,468,44289
7.94,509.2,76.8,86.8,80.4,6,97.1,7.32,0,online,english,cbse,538,12964
4.81,329.2,41.3,57.0,67.7,4,69.1,6.93,1,none,english,cbse,331,236113
7.54,579.7,99.0,71.3,84.4,7,100.0,7.19,0,offline,hindi,cbse,614,1604
5.74,266.3,50.0,53.8,68.4,1,73.0,7.02,0,online,english,cbse,307,292254
6.9,240.3,41.6,45.7,50.9,1,67.5,7.7,0,offline,hindi,cbse,262,430562
6.22,321.5,47.2,40.7,48.8,5,83.4,7.59,0,offline,english,cbse,300,312886
5.14,258.2,24.6,32.2,47.9,1,66.5,7.5,1,hybrid,hindi,state,224,578247
7.33,492.8,74.8,91.9,88.8,4,79.6,6.58,0,none,english,cbse,498,30579
5.04,270.0,30.9,45.5,41.3,0,68.3,6.52,0,offline,regional,icse,237,527155
5.84,371.5,36.6,54.0,61.9,5,61.7,7.65,0,online,regional,cbse,335,226875
7.19,385.9,37.8,52.4,56.1,2,78.1,8.88,2,hybrid,english,cbse,323,251422
6.28,515.1,78.4,91.3,76.6,4,77.0,7.22,1,none,regional,cbse,522,19844
6.36,414.5,61.9,76.4,80.9,3,78.0,6.29,0,offline,regional,cbse,451,59055
6.46,339.4,52.1,68.1,66.4,2,87.3,8.32,1,none,english,icse,350,193796
5.37,231.1,25.0,41.5,46.2,4,62.9,8.27,0,none,english,cbse,225,576543
9.02,391.7,69.7,73.1,73.1,5,86.0,7.81,2,offline,english,cbse,437,71193
5.17,481.3,84.0,76.2,81.8,6,84.1,7.03,0,hybrid,english,cbse,512,22634
4.36,327.7,58.9,66.6,56.6,4,77.9,7.06,0,none,regional,icse,338,215199
7.02,533.5,74.9,90.0,80.4,7,79.4,6.68,1,offline,english,cbse,569,5803
5.56,422.0,72.2,69.8,83.3,7,79.4,6.86,2,online,english,state,483,36689
9.2,533.0,77.8,75.6,67.9,6,81.2,6.92,0,hybrid,hindi,cbse,484,34880
6.99,507.4,69.1,80.1,74.9,5,88.6,6.9,0,offline,english,cbse,543,15401
7.73,399.7,63.7,67.1,65.7,7,86.3,7.0,1,none,english,icse,388,128738
7.31,522.6,80.3,93.1,83.2,5,92.5,7.26,0,hybrid,regional,state,544,14649
4.74,284.5,47.4,37.1,36.6,3,66.7,7.06,1,online,english,cbse,278,379557
6.04,547.1,97.7,83.0,85.7,4,81.2,6.19,1,offline,regional,cbse,559,8796
4.86,453.1,88.6,73.1,80.1,5,88.2,6.53,0,online,english,cbse,514,22097
6.03,545.9,89.1,78.1,83.4,5,95.6,7.09,0,hybrid,english,state,578,4620
4.01,392.7,66.4,69.2,81.3,4,84.5,7.46,0,online,hindi,state,420,87440
8.55,467.3,54.1,76.7,90.9,5,75.9,5.8,2,none,english,state,504,25288
5.69,332.0,50.7,40.6,68.0,3,82.3,7.02,1,online,english,cbse,344,206895
6.9,355.9,54.4,63.5,65.2,1,82.3,7.37,0,hybrid,hindi,icse,373,151579
5.76,343.5,51.0,49.0,54.9,5,74.3,7.76,1,offline,english,cbse,345,201823
5.62,197.5,48.5,52.2,47.2,2,65.9,7.49,1,offline,hindi,cbse,298,319196
8.87,582.6,96.5,81.1,93.2,5,86.5,7.47,1,hybrid,english,state,603,2933
7.23,502.8,79.5,82.1,91.4,8,91.0,7.44,0,hybrid,hindi,state,593,2176
7.04,508.6,64.2,79.2,87.4,4,86.7,5.86,1,offline,hindi,state,539,11749
4.49,253.1,36.7,24.1,64.2,3,67.8,7.15,0,none,regional,icse,272,397963
6.66,376.8,40.4,51.1,71.9,2,91.0,7.52,0,offline,hindi,cbse,394,120739
5.67,387.3,72.2,74.3,68.1,7,77.2,6.48,0,hybrid,english,cbse,458,54183
4.4,231.5,44.8,41.5,42.3,1,65.5,7.79,0,offline,english,cbse,231,550423
3.94,350.2,47.6,50.5,60.0,2,68.4,6.19,0,none,english,cbse,344,204321
4.92,366.2,52.2,60.3,77.8,1,80.6,8.22,0,hybrid,english,cbse,371,154719
6.82,547.2,99.0,78.5,88.0,7,90.1,7.15,0,offline,hindi,state,576,6735
7.42,441.2,83.9,73.7,78.6,6,81.2,6.16,0,none,english,cbse,507,24602
3.78,231.4,49.3,34.3,38.9,1,69.5,6.71,2,offline,english,cbse,201,687604
8.12,562.0,85.2,99.0,98.4,6,100.0,7.11,0,offline,english,state,617,2133
6.43,489.3,89.5,67.2,74.3,4,86.8,6.83,0,hybrid,english,cbse,505,22758
5.73,378.4,46.5,47.4,72.7,6,73.5,8.43,1,none,english,cbse,375,148689
7.81,471.2,72.0,70.9,67.2,4,87.8,6.7,1,online,english,icse,471,42710
5.17,292.5,35.6,55.0,68.8,3,82.6,7.38,0,offline,english,state,339,218524
3.95,180.5,30.1,36.3,37.8,0,72.3,8.48,1,offline,hindi,cbse,207,658368
5.46,260.1,47.2,48.8,44.5,3,69.8,7.5,1,none,hindi,cbse,249,482036
7.06,278.3,45.4,65.7,59.5,3,77.6,6.71,1,hybrid,english,cbse,339,216643
6.02,403.6,70.4,58.6,75.3,5,85.0,6.8,0,offline,english,state,437,73080
3.25,248.3,33.3,43.0,50.8,3,79.6,8.2,1,hybrid,english,cbse,265,418537
5.28,524.9,69.9,83.8,77.3,5,96.4,8.34,1,hybrid,hindi,cbse,529,17836
6.42,550.3,73.1,92.2,84.3,4,84.6,6.6,0,offline,english,cbse,537,13980
4.89,482.8,65.0,73.5,73.7,3,87.8,6.81,0,offline,english,state,480,38904
2.56,329.3,62.2,43.9,56.5,4,68.3,7.14,0,offline,english,cbse,317,267141
4.75,274.4,47.1,63.2,53.3,3,76.5,7.47,0,hybrid,english,state,327,241539
5.35,317.7,49.7,61.7,61.6,4,75.3,8.49,0,none,english,state,361,173221
8.23,472.5,71.4,81.0,84.6,5,86.5,7.52,0,hybrid,regional,cbse,491,31024
6.2,436.2,83.4,68.4,81.0,5,88.1,7.24,0,hybrid,english,cbse,508,24486
7.74,508.7,72.4,69.7,73.7,3,85.3,7.12,2,offline,english,cbse,473,43712
8.45,619.2,91.5,99.0,99.0,6,94.2,7.26,0,online,hindi,cbse,601,1526
5.27,271.5,52.2,61.6,75.2,3,67.1,6.06,0,online,english,cbse,345,202692
4.55,364.4,53.7,62.5,57.4,2,67.6,7.53,1,none,hindi,icse,344,208861
8.73,480.5,66.7,71.3,65.9,4,89.2,8.54,0,offline,regional,cbse,481,38641
4.22,327.0,52.2,63.8,55.6,3,71.5,6.87,0,hybrid,hindi,cbse,339,216970
5.67,343.6,44.7,44.5,52.9,3,74.8,5.53,1,hybrid,english,cbse,285,353863
4.32,326.4,55.1,70.7,48.0,4,77.6,8.48,0,none,english,cbse,360,174162
6.33,435.0,78.3,86.0,75.5,4,75.5,6.75,0,offline,english,cbse,475,43416
7.11,471.2,71.8,77.3,83.1,3,95.2,7.13,0,none,english,state,513,22950
3.79,197.6,26.7,28.7,49.9,1,69.8,7.95,0,offline,hindi,cbse,176,822917
5.3,402.0,54.8,81.1,64.5,3,82.8,7.85,1,offline,hindi,cbse,443,64356
6.73,618.3,99.0,99.0,72.2,7,89.4,8.19,0,online,hindi,state,600,3952
6.37,353.1,46.3,54.9,66.2,1,63.5,7.52,0,offline,regional,cbse,327,240499
4.25,409.3,81.4,64.9,86.2,3,68.7,7.63,0,online,english,cbse,443,61505
7.23,425.0,55.8,58.8,75.2,4,85.2,7.76,0,hybrid,english,cbse,432,75054
4.8,228.2,39.1,49.6,55.8,1,66.8,6.26,0,none,english,state,234,538889
6.63,362.9,56.6,69.9,58.6,3,71.9,8.26,1,none,hindi,state,401,111977
5.0,379.4,67.2,69.2,64.6,3,66.9,4.87,1,offline,english,cbse,399,117300
4.73,290.3,48.5,46.0,62.1,1,78.3,7.34,0,hybrid,english,cbse,314,274069
3.8,274.4,40.1,47.6,50.0,3,71.0,7.57,0,offline,english,cbse,291,335604
7.44,504.8,66.9,85.9,83.6,3,91.1,7.44,0,none,english,cbse,529,17428
5.6,425.9,70.9,74.3,81.7,8,89.6,5.31,0,none,english,cbse,515,18859
5.5,394.8,71.8,74.8,82.7,4,85.6,6.28,0,offline,hindi,cbse,467,45638
9.31,425.6,53.6,71.7,83.1,4,81.5,7.24,2,online,english,cbse,416,90221
5.44,276.4,44.3,61.3,66.7,2,70.8,8.25,0,hybrid,english,cbse,334,226561
5.86,299.3,54.3,61.8,50.8,3,71.2,6.86,1,none,hindi,cbse,283,363892
4.42,217.8,49.2,39.5,45.7,3,55.5,6.97,0,hybrid,regional,cbse,257,448682
7.39,360.6,46.5,60.6,66.8,1,66.7,6.71,1,offline,hindi,cbse,330,235865
4.83,237.2,69.8,49.3,55.5,4,86.0,8.03,0,online,english,state,316,267888
7.49,391.7,69.8,85.5,68.2,5,92.4,8.08,1,hybrid,english,cbse,458,53238
3.15,370.3,45.5,65.2,74.4,1,59.8,7.45,1,offline,regional,state,384,134874
7.43,505.1,76.0,66.4,97.0,5,89.2,7.21,2,online,hindi,state,541,11817
5.03,262.6,44.2,52.9,52.5,1,64.8,6.88,1,offline,english,cbse,227,565467
5.69,468.3,55.2,59.4,69.7,4,99.3,7.16,0,hybrid,english,state,452,57873
6.06,363.9,53.9,55.7,55.1,3,68.0,7.44,0,online,english,cbse,379,144189
6.63,517.7,62.7,67.9,68.5,2,83.8,7.72,2,hybrid,english,cbse,473,45384
6.59,523.1,72.4,79.9,88.1,3,83.7,6.53,1,hybrid,hindi,state,549,13254
6.78,539.8,79.5,98.3,87.7,9,97.6,7.62,0,online,english,icse,605,2140
6.42,490.2,69.3,69.0,84.1,3,94.9,6.39,0,online,hindi,state,478,38089
4.85,516.4,88.6,84.2,99.0,6,81.8,5.63,0,hybrid,english,icse,598,3526
5.31,426.4,67.7,66.9,70.8,4,89.2,7.94,0,online,english,cbse,429,77951
5.05,461.2,62.7,77.5,86.4,7,80.8,7.52,0,hybrid,english,cbse,509,24549
7.08,376.3,36.0,43.0,55.2,5,61.2,8.2,1,none,english,cbse,282,365840
7.72,511.6,68.1,74.4,81.8,3,84.7,6.2,0,offline,english,cbse,503,24967
7.24,407.0,78.8,70.4,79.5,4,81.9,7.66,0,online,english,cbse,462,51336
5.21,435.0,48.7,83.8,87.9,6,94.4,6.99,0,hybrid,english,state,492,31421
6.51,410.8,54.7,56.1,56.7,4,82.6,7.93,0,offline,english,cbse,388,128991
5.76,469.1,74.6,65.1,74.8,3,85.3,7.3,1,offline,hindi,cbse,456,53261
5.59,384.5,57.5,57.4,60.7,2,70.9,6.99,0,hybrid,regional,icse,352,191739
5.81,268.0,52.1,44.3,49.8,6,82.8,6.57,2,none,english,state,311,279050
3.04,270.9,54.1,46.9,50.9,3,73.7,7.77,0,none,hindi,cbse,282,364690
5.05,450.1,60.1,68.6,71.9,4,83.0,7.29,1,none,english,cbse,440,67970
5.96,289.1,50.2,51.1,63.8,4,85.0,6.79,0,hybrid,english,state,355,183208
7.61,521.7,84.9,77.0,90.4,3,84.6,7.73,0,hybrid,regional,state,565,7275
2.82,206.8,53.8,36.5,49.7,4,77.9,7.96,1,online,english,cbse,219,600942
8.65,513.8,64.3,92.3,83.2,3,96.2,5.55,0,hybrid,hindi,cbse,540,11043
7.4,561.4,83.4,79.3,89.7,8,100.0,6.53,0,online,hindi,cbse,616,1255
5.86,565.5,74.1,75.2,89.6,6,89.4,7.54,1,offline,english,state,572,4419
6.54,555.0,76.1,95.9,91.2,6,87.4,6.65,0,offline,english,state,598,1615
6.35,585.8,91.4,99.0,99.0,5,100.0,6.34,0,offline,english,cbse,617,2952
5.0,473.9,62.7,74.7,67.7,3,79.5,6.32,0,offline,english,cbse,469,46888
6.44,415.0,61.8,86.6,90.1,7,80.4,6.28,1,none,regional,cbse,450,57970
5.26,265.9,52.9,44.1,56.1,6,64.9,7.58,0,hybrid,hindi,cbse,319,260107
7.64,542.6,74.7,88.8,99.0,5,99.9,6.74,0,hybrid,english,cbse,559,4639
7.44,379.0,68.2,43.9,65.6,5,81.6,5.81,2,offline,english,icse,402,109381
5.52,250.8,50.7,41.1,52.7,3,59.5,6.6,1,offline,english,state,252,468023
4.75,490.3,75.3,84.9,92.7,4,86.2,6.94,0,online,hindi,state,557,7827
5.71,521.9,88.2,87.4,82.3,8,90.4,7.46,0,none,hindi,state,563,8258
6.79,407.1,39.2,65.2,67.4,3,73.0,6.22,0,none,regional,cbse,367,162959
4.93,330.8,38.8,53.9,59.2,5,82.2,5.93,0,none,english,cbse,323,253409
6.52,574.4,84.6,55.0,81.4,5,85.3,7.19,0,offline,regional,cbse,570,6443
8.1,496.7,83.5,90.2,79.4,6,91.9,7.12,0,none,english,cbse,549,10976
6.37,320.2,50.3,51.5,57.8,2,59.4,8.03,2,hybrid,english,icse,311,281277
6.13,379.1,64.0,58.8,67.7,4,71.1,7.94,1,offline,hindi,state,415,93883
5.85,465.1,62.7,81.2,80.3,4,80.1,6.63,0,none,regional,cbse,485,33048
3.44,306.6,54.8,55.9,60.9,5,91.0,7.89,0,online,hindi,cbse,350,193381
5.12,445.0,56.4,60.0,73.7,4,61.7,7.72,1,offline,hindi,cbse,426,80607
5.61,269.6,39.0,44.9,55.8,2,63.9,6.52,0,hybrid,english,state,282,365440
7.38,387.0,60.1,65.0,71.3,5,84.5,7.08,0,online,english,cbse,424,87357
6.46,412.6,67.8,70.6,70.2,5,74.1,6.87,2,none,english,state,439,71451
4.63,355.9,66.6,47.0,62.6,3,81.3,7.23,1,offline,english,cbse,385,134367
6.94,420.2,53.4,60.2,73.4,2,71.7,6.77,1,none,hindi,state,373,151872
5.78,384.6,46.6,71.3,64.8,3,77.1,8.17,1,hybrid,english,state,383,136298
5.84,429.3,81.9,81.5,77.4,6,95.1,7.87,0,none,regional,state,518,20138
7.01,417.8,67.0,67.8,90.1,5,71.9,7.75,1,hybrid,english,state,491,31224
5.07,260.8,39.8,52.9,63.8,1,66.6,8.19,0,none,english,cbse,268,411218
6.47,496.5,72.1,87.7,79.6,5,85.1,6.63,0,offline,english,cbse,546,11974
2.78,215.2,30.5,43.1,39.4,4,76.7,7.34,0,offline,hindi,cbse,209,646920
6.83,488.2,80.2,81.5,73.6,5,87.9,7.42,0,offline,regional,state,478,40134
5.66,349.0,59.2,50.9,65.8,1,70.6,6.52,0,offline,english,state,320,259109
2.67,271.2,37.3,41.2,47.2,1,69.5,8.36,1,none,english,cbse,231,548157
5.11,306.4,45.1,61.0,63.6,3,65.0,6.82,0,none,english,cbse,312,281832
5.27,341.0,55.7,57.0,71.1,3,86.9,5.83,2,online,english,state,385,132401
